deal_no,date,date_original,hoda,win,deal_val,acq_name,tar_name,acq_gvkey,tar_gvkey,acq_ev_len,tar_ev_len,acq_es_len,tar_es_len,acquired,own,sought,control,acq_mv_tom,acq_mv,acq_mv_valid,acq_factor,acq_p_classes,tar_mv_tom,tar_mv,tar_mv_valid,tar_factor,tar_p_classes,acq_ultimo,tar_ultimo,acq_naics_tom,acq_naics,acq_naics_valid,acq_sic,acq_sic_crsp,acq_sic_crsp_valid,tar_naics,tar_naic_crsp,tar_naics_crsp_valid,tar_sic,tar_sic_crsp,tar_sic_crsp_valid,hor_level,fin_indu,acq_acq_oth,tar_tar_oth,tar_tar_oth_tom,acq_bm,tar_bm,acq_eb_at,tar_eb_at,com_siccd,com_naics,com_growth,bea_growth,estab,rcptot,c4,c8,c20,c50,USBC_rd_ratio,USBC_sal_ratio,USBC_export,USBC_import,com_grow_equal_w,com_grow_market_w,com_grow_median_w,com_grow_equal_p,com_grow_market_p,com_grow_median_p,com_assets_equal_w,com_assets_market_w,com_assets_median_w,com_assets_equal_p,com_assets_market_p,com_assets_median_p,com_atrv_equal_w,com_atrv_market_w,com_atrv_median_w,com_atrv_equal_p,com_atrv_market_p,com_atrv_median_p,com_fxvc_equal_w,com_fxvc_market_w,com_fxvc_median_w,com_fxvc_equal_p,com_fxvc_market_p,com_fxvc_median_p,com_xrd_equal_w,com_xrd_market_w,com_xrd_median_w,com_xrd_equal_p,com_xrd_market_p,com_xrd_median_p,assets_relprev,assets_rel,"acq_car_[-63, 63]","tar_car_[-63, 63]","com_car_[-63, 63]","acq_car_(-5, 5)","tar_car_(-5, 5)","com_car_(-5, 5)","acq_car_(-40, 5)","tar_car_(-40, 5)","com_car_(-40, 5)","acq_car_(-20, 5)","tar_car_(-20, 5)","com_car_(-20, 5)","acq_car_(-30, 5)","tar_car_(-30, 5)","com_car_(-30, 5)"
1580344020,16/06/2004,16/06/2004,,"[-316, -64, -63, 63]",788.341,Hewitt Associates LLC,Exult Inc,147658,136264,127,127,253,253,100,100,100,TRUE,3007.53,2966.839886,TRUE,0.30914277,1,608.939,661.808,TRUE,1,1,TRUE,TRUE,541611,,0,8742,8111,1,541612,,0,7361,8111,1,0,FALSE,1,0,1,0.897385032,11.75386423,0.18722611,0.11206255,8742,541611,14.15503157,6.639,48377,53708440,20.3,29,37.2,42.8,0.032996483,71.40690764,,,18.31454748,10.3088,8.7734,505.9588,402.6529,268.277,1650.56508,16100.12957,254.071,82.5807,198.7144,122.1061,3.94518665,1.238909052,0.8687,735.536,437.5611,267.4809,4.66625476,3.561283496,4.86373076,350.6761,255.6306,540.9267,10.64675356,2.567452767,0.00E+00,875.0179,763.274,686.2649,0.023412591,0.027797369,-0.054070872,0.184064206,-0.03974019,-0.105646102,-0.104351802,-0.105150492,-0.055361802,0.118777133,-0.046725047,-0.085599229,-0.080891159,-0.085162216,-0.10376687,-0.075571288,-0.101764674
1580848020,17/06/2004,17/06/2004,,"[-316, -64, -63, 63]",181.196,IMCO Recycling Inc,Commonwealth Industries Inc,13712,31600,127,127,253,253,100,100,100,TRUE,169.88,130.9,TRUE,1,1,137.575,89.8722,TRUE,1,1,TRUE,TRUE,331314,,0,3341,3341,1,331315,,0,3353,3341,1,2,FALSE,0,0,0,0.632301685,1.67524124,0.09744269,0.0744742,3341,331314,14.15503157,6.639,124,716203,43.7,59.1,83.5,99.9,0.006688538,42.28088211,53862125,18665394,48.80298042,40.7948,35.5624,983.1544,984.9348,880.5559,6026.432634,23551.6042,1070.724,344.0459,221.2825,434.7868,1.353934775,1.219324437,1.0065,312.306,363.9297,308.2101,6.070859049,7.008798204,5.029476,548.1353,597.5956,499.6755,4.28057322,0.714791735,0.00E+00,643.4001,685.1065,573.4961,-0.060202499,-0.214692167,0.228992225,0.513953484,0.333899439,-0.16978794,0.030260904,-0.09950535,0.218737629,0.175144033,0.202994748,0.152811118,0.21118451,0.174344345,0.296927357,0.187533958,0.254690714
1581566020,21/06/2004,21/06/2004,,"[-316, -64, -63, 63]",195.169,"Banknorth Group Inc,ME","BostonFed Bancorp Inc,MA",16991,61442,127,126,253,250,100,100,100,TRUE,5464.696,5434.77768,TRUE,1,1,136.042,156.4101,TRUE,1,1,TRUE,TRUE,522190,,0,6022,6022,1,522110,,0,6021,6022,1,3,TRUE,1,0,0,0.06205472,57.42033915,0.02768641,0.01104734,6022,522190,14.15503157,6.639,185,1403773,83.5,89.4,97.2,99.6,0.00553666,72.92101688,,,11.80589967,18.0575,6.6579,342.9965,689.342,118.5784,20235.36752,677132.8464,870.084,588.9185,879.8769,170.4863,18.1278971,22.44032617,17.768,978.3061,996.9435,986.5147,5.717879716,5.364111539,5.52188104,551.1121,478.6776,569.5324,0.00E+00,0.00E+00,0.00E+00,187.8968,187.8968,479.9432,0.006263551,0.033289305,-0.056123682,0.03734408,-0.055000725,-0.030008051,0.186002965,-0.02732276,-0.010708825,0.122875555,-0.009018559,-0.025312501,0.259623588,-0.021445453,-0.018924057,0.137811859,-0.016882446
1581586020,21/06/2004,21/06/2004,,"[-316, -64, -63, 63]",355.342,Dick's Sporting Goods Inc,Galyan's Trading Co Inc,150139,143277,127,92,253,253,100,100,100,TRUE,1284.135,1288.647,TRUE,0.68956743,1,165.094,171.7831,TRUE,1,1,TRUE,TRUE,451110,,0,5941,5941,1,451110,,0,5941,5941,1,4,FALSE,0,0,0,0.713106595,5.759908281,0.18992013,0.08525917,5941,451110,14.15503157,6.639,22239,25007062,18.1,27.9,39.4,45.8,0.005887964,17.42789674,,,19.43556866,14.4223,14.53,395.8535,646.717,658.7769,970.0797241,8985.344003,158.511,25.3182,71.0877,21.6329,1.050649192,0.459848866,0.6454,164.6321,17.3484,42.8367,3.214032345,1.67521918,1.74234888,118.4535,120.9987,107.662,5.837126759,0.067845426,0.00E+00,656.499,314.5436,180.7111,-0.079326256,-0.004950943,-0.031177235,0.711448307,0.083139005,0.124803632,0.450810117,0.167687127,0.058496686,0.645632084,0.138300175,0.191943961,0.641834787,0.251169165,0.118274932,0.59486811,0.183808377
1581381020,21/06/2004,21/06/2004,,"[-316, -64, -63, 63]",4861.074,Simon Property Group Inc,Chelsea Property Group Inc,29389,29070,127,127,253,253,100,100,100,TRUE,10033.761,11900.014,TRUE,1,3,2676.68,2695.60104,TRUE,1,1,TRUE,TRUE,531190,,0,6798,6798,1,531120,,0,6798,6798,1,4,TRUE,1,0,0,1.039089999,24.74061677,,,6798,531190,14.15503157,6.639,10360,5490969,11.1,14.3,19.2,24.5,0.00553666,24.10318453,,,31.40537945,12.0876,8.6041,726.0413,485.8517,323.1689,3312.819737,8286.728417,1710.111,150.7156,144.5385,316.8646,8.709931039,7.908979082,7.1382,838.0042,842.5177,880.6261,0.566699602,0.774951501,0.00E+00,19.2004,58.7017,15.4968,0.00E+00,0.00E+00,0.00E+00,340.3864,340.3864,643.7642,0.014599817,0.206429661,-0.211811404,-0.099217885,-0.186766228,0.017667356,0.141024774,0.04426103,0.011510722,0.179282758,0.047116419,0.067444991,0.21391453,0.098808214,0.060655283,0.201421446,0.09088549
1581335020,21/06/2004,21/06/2004,,"[-316, -64, -63, 63]",14155.801,"Wachovia Corp,Charlotte,NC","SouthTrust Corp,Birmingham,AL",4739,9880,127,127,253,253,100,100,100,TRUE,61333.149,62758.69737,TRUE,1,1,10602.568,11029.7187,TRUE,1,1,TRUE,TRUE,522110,,0,6021,6021,1,522110,,0,6021,6021,1,4,TRUE,1,1,0,0.340129478,14.39473149,0.02452423,0.02564504,6021,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.50495771,15.6184,6.7164,310.5456,644.1784,141.908,131034.5436,980119.187,1912.9555,881.4475,979.7268,345.2207,16.24591302,15.69522032,16.2335,949.7017,937.828,958.0089,5.744734875,5.627706869,5.28337636,574.4737,514.5201,514.2742,0.00E+00,0.00E+00,0.00E+00,164.5671,164.5671,456.6135,0.010332979,0.105262939,-0.031235687,0.213817508,-0.001373402,-0.061033607,0.144184407,-0.036791105,-0.014463973,0.236569288,0.014880408,-0.061010211,0.16219334,-0.034678276,-0.041907169,0.207101151,-0.012857742
1583083020,25/06/2004,25/06/2004,,"[-316, -64, -63, 63]",194.484,"KeyCorp,Cleveland,Ohio","Evertrust Financial Grp Inc,WA",9783,124437,127,127,253,252,100,100,100,TRUE,12888.623,12397.57467,TRUE,1,1,134.083,124.4229,TRUE,1,1,TRUE,TRUE,522110,,0,6021,6021,1,522120,,0,6036,6021,1,2,TRUE,0,0,0,0.017853767,135.2044787,0.02521098,0.02336713,6021,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.50495771,15.6184,6.7164,310.5456,644.1784,141.908,131034.5436,980119.187,1912.9555,881.4475,979.7268,345.2207,16.24591302,15.69522032,16.2335,949.7017,937.828,958.0089,5.744734875,5.627706869,5.28337636,574.4737,514.5201,514.2742,0.00E+00,0.00E+00,0.00E+00,164.5671,164.5671,456.6135,-0.000706387,-0.036538394,0.029653777,0.330726662,0.031800535,-0.007707992,0.187979604,-0.006731548,0.010511166,0.378961797,0.012190731,-0.073376171,0.279984098,-0.071695042,-0.007439204,0.445830191,-0.005345068
1583814020,29/06/2004,29/06/2004,,"[-316, -64, -63, 63]",498.735,Tektronix Inc,Inet Technologies Inc,10391,120839,127,127,253,253,100,100,100,TRUE,2687.082,2615.62575,TRUE,1,1,350.238,470.85714,TRUE,1,1,TRUE,TRUE,334515,,0,3825,3825,1,511210,,0,7372,3825,1,0,FALSE,1,0,0,0.604262614,14.72563252,0.06508005,0.10446476,3825,334515,14.15503157,6.639,733,6010197,37.4,51,63.7,77.1,0.086674621,73.17169559,7045693544,3655526049,30.72366476,20.1572,26.8362,677.4221,724.4378,769.6524,391.0272593,1540.293416,114.9035,6.5361,22.1346,15.176,2.466345069,1.426947464,1.5151,627.5167,526.0764,492.6595,5.733246093,5.122281881,4.836919925,531.246,322.3741,536.3101,23.55582165,9.87128904,11.4317065,923.6823,928.0954,919.6528,0.023692627,0.236335509,-0.059314997,-0.095761466,-0.059052202,0.061283261,0.17612651,0.066660388,0.042499543,0.145786094,0.04788421,0.01681401,0.29077977,0.028602807,0.042099614,0.114154338,0.046052298
1584682020,01/07/2004,01/07/2004,,"[-316, -64, -63, 63]",47.211,Viacom Inc,SportsLine.com Inc,13714,65841,127,127,253,253,63.236,100,63.236,TRUE,65215.601,68633.12325,TRUE,1,3,43.191,56.3442,TRUE,1,1,TRUE,TRUE,515210,,0,4841,4841,1,,,0,7375,4841,1,0,FALSE,1,0,0,0.000887279,2908.306422,0.06629938,-0.38222222,4841,515210,14.15503157,6.639,689,25373066,63.9,77.7,91.9,98.4,0.040257087,91.05282187,,,-0.907573429,10.3334,10.6208,22.435,420.8943,299.1674,10544.74321,60186.40105,933.835,468.2632,464.4465,256.0673,9.867086954,3.882696958,3.5839,858.8754,783.1752,834.0159,28.66608107,26.047955,33.3403676,929.9815,928.9206,932.8514,135.6568366,0.123082623,0.00E+00,958.4266,372.15,340.3024,9.08E-05,0.231377519,0.024872208,0.197210249,0.026605987,0.002533967,0.426724393,0.002789937,-0.056920292,0.406305235,-0.056191292,-0.017791981,0.419597961,-0.017310155,-0.083158877,0.422781103,-0.082424924
1584526020,01/07/2004,01/07/2004,,"[-316, -64, -63, 63]",1522.461,Charles River Labs Intl Inc,Inveresk Research Group Inc,137131,147990,127,127,253,253,100,100,100,TRUE,2059.555,1936.53225,TRUE,1,1,1129.74,1091.232,TRUE,1,1,TRUE,TRUE,541711,,0,8731,2836,1,325412,,0,8731,2836,1,4,FALSE,1,0,0,2.34863965,7.53019318,0.2122871,0.13532808,8731,541711,14.15503157,6.639,,,,,,,0.213311949,,,,57.62221119,13.8975,5.0623,973.422,557.9606,85.5257,192.4275,422.6265119,120.1865,2.8109,6.2669,23.6897,42.66158704,2.755893389,4.2959,992.202,771.8012,856.2831,8.055153885,7.830730074,7.283735575,711.189,667.4827,702.1714,1671.832959,50.09771822,127.7426575,999.403,999.8977,999.4029,0.084747972,0.355548464,-0.024343899,0.102912873,0.016112101,-0.061339339,0.104719582,-0.012093191,-0.102005936,0.074702005,-0.048949773,-0.073929477,0.131580522,-0.013409481,-0.080718631,0.1466909,-0.014059356
1585622020,07/07/2004,07/07/2004,,"[-316, -64, -63, 63]",66.791,Brookline Bancorp Inc,"Mystic Financial Inc,MA",105670,66272,127,113,253,207,100,100,100,TRUE,827.905,926.89025,TRUE,1,1,45.741,50.74545,TRUE,1,1,TRUE,TRUE,522110,,0,6021,6030,1,522110,,0,6021,6030,1,4,TRUE,0,0,0,0.083643956,35.31817749,0.02185187,0.01375677,6021,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.50495771,15.6184,6.7164,310.5456,644.1784,141.908,131034.5436,980119.187,1912.9555,881.4475,979.7268,345.2207,16.24591302,15.69522032,16.2335,949.7017,937.828,958.0089,5.744734875,5.627706869,5.28337636,574.4737,514.5201,514.2742,0.00E+00,0.00E+00,0.00E+00,164.5671,164.5671,456.6135,-0.021062592,-0.356941181,0.007071277,-0.07112864,-0.000553117,0.032109001,0.205185912,0.050991384,0.032984107,0.107882988,0.042018081,0.061063732,0.233900398,0.079944013,0.045837456,0.228602806,0.066136576
1436900020,15/07/2004,26/09/2003,26/09/2003,"[-316, -64, -63, 63]",689.771,AGL Resources Inc,NUI Corp,1837,7668,127,127,253,253,100,100,100,TRUE,1864.494,1826.08,TRUE,1,1,256.292,257.31332,TRUE,1,1,TRUE,TRUE,221210,,0,4922,4924,1,221210,,0,4924,4924,1,3,FALSE,1,0,0,0.191953241,6.188046005,0.08391573,0.0447577,4922,221210,14.15503157,6.639,2376,66515186,18.4,29.2,52.8,81.9,0.043712847,66.64909287,,,49.60705114,22.8173,14.772,941.0738,731.1066,665.4748,3681.857455,7322.924457,1784.7965,217.5883,95.5257,484.2977,2.28676658,2.136354567,1.8699,589.883,715.9723,601.7105,12.10424741,9.356986772,6.838089905,790.4492,767.3117,745.7091,0.163298227,0.006261298,0.00E+00,420.7353,311.2793,371.073,0.027818386,0.037233793,0.070683744,-0.140016552,0.055405901,-0.001367042,-0.03584352,-0.003692602,0.051542398,0.040386562,0.051542367,0.017099074,-0.027651557,0.014321769,0.031443378,-0.006691353,0.029278467
1587044020,15/07/2004,14/07/2004,,"[-316, -64, -63, 63]",6332.334,Harrah's Entertainment Inc,Caesars Entertainment Inc,20423,116857,127,127,253,253,100,100,100,TRUE,5987.038,6186.18906,TRUE,1,1,4402.415,4262.02954,TRUE,1,1,TRUE,TRUE,721120,,0,7011,7993,1,721120,,0,7011,7993,1,4,FALSE,1,0,0,2.059833117,1.4978666,0.16120993,0.10563823,7011,721120,14.15503157,6.639,283,33417673,42.6,55.8,76,90.6,0.043712847,28.67580933,,,4.103790118,6.7431,8.4242,80.7273,204.5014,318.2744,3687.086824,8387.008114,1265.591,162.958,149.0658,266.7553,2.120714744,1.855498388,2.2349,549.8355,653.0225,660.254,8.876236765,7.714254638,10.16885787,725.4863,665.4891,799.0629,0.00E+00,0.00E+00,0.00E+00,344.9262,344.9262,648.3041,0.109131691,0.17963591,-0.062763833,0.009469284,-0.055522693,-0.114253226,0.063999167,-0.102074953,-0.145453671,0.094660457,-0.129028502,-0.116100675,0.035013038,-0.105120092,-0.099793031,0.043443259,-0.089186416
1587346020,16/07/2004,16/07/2004,28/05/2004,"[-316, -64, -63, 63]",670.228,PNC Finl Svcs Grp Inc,"Riggs Natl Corp,Washington,DC",8245,9142,127,127,253,253,100,100,100,TRUE,14998.534,14733.67567,TRUE,1,3,655.463,460.81316,TRUE,1,1,TRUE,TRUE,522110,,0,6021,6021,1,522110,,0,6021,6021,1,4,TRUE,1,0,0,0.069347353,39.44547995,0.0398134,0.01948503,6021,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.50495771,15.6184,6.7164,310.5456,644.1784,141.908,131034.5436,980119.187,1912.9555,881.4475,979.7268,345.2207,16.24591302,15.69522032,16.2335,949.7017,937.828,958.0089,5.744734875,5.627706869,5.28337636,574.4737,514.5201,514.2742,0.00E+00,0.00E+00,0.00E+00,164.5671,164.5671,456.6135,-0.007580943,-0.047878087,0.063230701,0.432204461,0.066822534,-0.029579287,0.091604095,-0.028453834,-0.058792455,0.257209928,-0.055797866,-0.03031165,0.152390063,-0.028487041,-0.056027847,0.110446969,-0.054308067
1587886020,19/07/2004,19/07/2004,,"[-316, -64, -63, 63]",33.142,Webster Financial Corp,"First City Bank,CT",17150,120354,127,72,253,138,100,100,100,TRUE,2130.042,2014.23616,FALSE,1,1,24.97,26.319,TRUE,0.942579505,1,TRUE,FALSE,522110,,0,6021,6035,1,522110,,0,6021,6035,1,4,TRUE,1,0,0,0.022828618,150.8904158,0.02421494,0.0249517,6021,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.50495771,15.6184,6.7164,310.5456,644.1784,141.908,131034.5436,980119.187,1912.9555,881.4475,979.7268,345.2207,16.24591302,15.69522032,16.2335,949.7017,937.828,958.0089,5.744734875,5.627706869,5.28337636,574.4737,514.5201,514.2742,0.00E+00,0.00E+00,0.00E+00,164.5671,164.5671,456.6135,-0.001075485,-0.185341044,0.136670733,-0.098477415,0.155094967,0.022890188,0.135679775,0.031179253,0.054688618,0.030627298,0.055284737,0.057569422,0.106358651,0.059923278,0.032340048,0.03621779,0.035496787
1590332020,27/07/2004,27/07/2004,,"[-316, -64, -63, 63]",1177.793,The Cooper Cos Inc,Ocular Sciences Inc,3504,65217,127,127,253,253,100,100,100,TRUE,2041.987,1751.1119,TRUE,1,1,922.241,714.357,TRUE,1,1,TRUE,TRUE,339115,,0,3851,3851,1,339115,,0,3851,3851,1,4,FALSE,0,0,0,1.692600587,5.782434213,0.1527388,0.17701624,3851,339115,14.15503157,6.639,491,3026628,40.7,55.4,77.5,86.7,0.079590573,43.0116265,1187917651,2404264406,28.05471817,15.5892,22.6204,656.4222,722.9949,764.4539,1048.831473,15603.9029,127.468,37.4418,120.5905,6.875,2.057689864,1.209893626,1.3413,405.9092,276.7878,433.9371,5.479087447,5.722020275,4.74216075,441.5543,407.4218,452.3487,20.24810525,6.859808714,9.338623895,845.8138,876.623,876.623,-0.049512616,0.007483767,0.069654676,0.304482802,0.117724539,0.057570058,0.156075303,0.078916207,0.063832069,0.203591108,0.094372517,0.047861732,0.175391992,0.07552116,0.064030063,0.190388557,0.091731702
1591516020,02/08/2004,02/08/2004,,"[-316, -64, -63, 63]",1635.385,"Fifth Third Bancorp,OH",First National Bankshares FL,4640,157973,127,127,253,83,100,100,100,TRUE,30039.511,30483.353,TRUE,1,1,1164.24,838.4463,TRUE,1,1,TRUE,TRUE,522110,,0,6022,6711,1,522110,,0,6021,6711,1,3,TRUE,1,0,0,0.098559574,83.48973063,0.03934449,0.0221205,6022,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.80589967,18.0575,6.6579,342.9965,689.342,118.5784,20235.36752,677132.8464,870.084,588.9185,879.8769,170.4863,18.1278971,22.44032617,17.768,978.3061,996.9435,986.5147,5.717879716,5.364111539,5.52188104,551.1121,478.6776,569.5324,0.00E+00,0.00E+00,0.00E+00,187.8968,187.8968,479.9432,0.004067721,0.155854845,-0.052392735,0.155698333,0.045689782,-0.030051763,0.303686072,-0.025038298,-0.058010254,0.153195209,-0.037461211,-0.04865527,0.202009424,-0.04334397,-0.059678064,0.123930306,-0.047219081
1591806020,03/08/2004,03/08/2004,,"[-316, -64, -63, 63]",46.13,"Park National Corp,OH","First Federal Bancorp,OH",19318,25739,127,99,253,189,100,100,100,TRUE,1697.222,1589.16925,TRUE,1,1,27.374,28.81229,TRUE,1,1,TRUE,TRUE,522110,,0,6021,6021,1,522120,,0,6035,6021,1,2,TRUE,1,0,0,0.053057301,71.97976492,0.03259631,0.02411652,6021,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.50495771,15.6184,6.7164,310.5456,644.1784,141.908,131034.5436,980119.187,1912.9555,881.4475,979.7268,345.2207,16.24591302,15.69522032,16.2335,949.7017,937.828,958.0089,5.744734875,5.627706869,5.28337636,574.4737,514.5201,514.2742,0.00E+00,0.00E+00,0.00E+00,164.5671,164.5671,456.6135,-0.003863772,-0.272720831,0.066515714,0.308223822,0.06930604,0.01528363,0.432200836,0.016545817,-0.006139349,0.369604242,-0.005072906,-0.050052868,0.420613084,-0.050598838,-0.089969823,0.364554295,-0.09012356
1593039020,09/08/2004,09/08/2004,,"[-316, -64, -63, 63]",92.337,MIM Corp,Chronimed Inc,63490,25081,127,127,253,253,100,100,100,TRUE,184.828,175.77318,TRUE,1,1,103.176,91.98006,TRUE,1,1,TRUE,TRUE,621991,,0,8099,8090,1,423450,,0,5122,8090,1,0,FALSE,1,0,0,0.85800694,2.03116758,0.14143267,0.09161818,8099,621991,14.15503157,6.639,525,1392314,53.1,72.9,87.9,94.5,0.043712847,39.6576988,,,15.17348637,32.4837,12.1667,425.3149,961.1468,456.22,6780.990053,39372.09536,425.155,325.2329,367.6658,187.0237,1.098164812,2.268200634,0.9464,314.6775,728.9641,310.0432,5.749944842,9.446146429,4.81840507,603.9068,772.8621,532.7122,3.375727526,17.78034133,0.00E+00,823.7408,996.5724,681.1946,-0.056252675,-0.360789857,-0.282881575,-0.023664888,-0.199457833,-0.256057456,-0.151843461,-0.223281564,-0.323725676,-0.062241449,-0.242256763,-0.271814662,-0.136855016,-0.228807927,-0.306381203,-0.066467765,-0.231663176
1592909020,09/08/2004,09/08/2004,,"[-316, -64, -63, 63]",5.192,Technology Solutions Co,Zamba Corp,24474,29374,127,126,253,250,100,100,100,TRUE,41.677,40.40982,TRUE,1,1,6.224,9.33408,TRUE,1,1,TRUE,TRUE,541513,,0,7376,7370,1,511210,,0,7372,7370,1,3,FALSE,1,0,0,0.210269649,-71.3954417,-0.13206136,-0.33280339,7376,541513,14.15503157,6.639,4882,22279279,71.5,74.9,80.2,85.5,0.165294158,67.11438145,,,28.95575342,12.6483,13.3676,658.4177,502.8139,620.4801,848.9482116,9041.565094,133.886,30.2218,132.7856,26.8421,18.70766594,1.5747023,1.402,943.9951,554.1316,458.2634,6.151895726,6.36898911,4.72699022,616.8559,574.6118,522.3683,41.32383732,6.128449251,13.17084695,943.4626,909.8953,942.7901,-0.004578876,-0.387894675,-0.20680514,-1.1352167,-0.202281748,-0.214744859,-0.375838515,-0.212526278,-0.231705237,-0.628909399,-0.224938157,-0.235961659,-0.634943883,-0.231825028,-0.231921655,-0.492426375,-0.225238007
1593242020,10/08/2004,10/08/2004,,"[-316, -64, -63, 63]",31.051,Art Technology Group Inc,Primus Knowledge Solutions Inc,122159,121842,127,122,253,250,100,100,100,TRUE,79.06,90.72212,TRUE,1,1,24.569,53.55748,TRUE,1,1,TRUE,TRUE,511210,,0,7372,7371,1,511210,,0,7372,7371,1,4,FALSE,0,0,0,2.558030281,4.533159446,-0.05950119,-0.04377085,7372,511210,14.15503157,6.639,9953,103505848,39.5,45.6,56.3,66.7,0.214805583,106.0985324,750575310,99176327,11.24682657,11.8447,9.5164,289.0591,480.8587,362.4841,453.3025405,5002.177472,126.8495,16.0895,91.3968,30.8922,2.347411727,1.39859046,1.4197,603.7041,486.0905,477.3322,5.874809459,6.446065836,4.99534527,601.1727,598.8199,474.3534,25.49850068,15.37198828,17.30277832,940.1384,985.8289,957.8794,-0.0694673,-0.242228893,-0.316057003,-0.930480494,-0.631939104,0.034231801,0.056723747,0.051191829,-0.258696046,-0.817780146,-0.600431115,-0.108912979,0.076370194,0.001554864,-0.219588764,-0.361424337,-0.292974251
1593707020,12/08/2004,12/08/2004,,"[-316, -64, -63, 63]",2569.915,National-Oilwell Inc,Varco International Inc,63892,20993,127,127,253,253,100,100,100,TRUE,2860.062,2235.00717,TRUE,1,1,2383.849,1864.26312,TRUE,1,1,TRUE,TRUE,333132,,0,3533,3533,1,333132,,0,3533,3533,1,4,FALSE,0,1,0,1.631316078,2.148089043,0.08756626,0.12375683,3533,333132,14.15503157,6.639,467,2701131,22.6,35.1,56.9,75.9,0.043690706,50.45418035,5840461044,504388016,20.44185816,25.1371,19.9645,591.1015,755.0807,745.7776,3931.378842,23094.87306,1344.466,229.8786,276.022,348.1803,1.094706433,1.213268821,1.0554,307.2385,389.6014,352.1999,4.179354895,4.760403816,3.41129974,261.3125,299.9776,215.1862,2.001807158,2.647929118,1.82100661,749.9588,773.3612,797.3149,-0.065511539,0.002304207,0.219480011,0.409120412,0.328029534,-0.112995576,-0.027324395,-0.064677853,0.038792873,0.205963296,0.132495361,-0.117476465,0.002609312,-0.049907743,-0.008601328,0.145107682,0.077476884
1593902020,12/08/2004,12/08/2004,,"[-316, -64, -63, 63]",82.617,ESB Financial Corp,"PHSB Financial Corp,PA",22306,65064,125,94,253,206,100,100,100,TRUE,130.414,142.43068,TRUE,1,1,58.067,56.52141,TRUE,1,1,TRUE,TRUE,522110,,0,6021,6030,1,551111,,0,6712,6030,1,1,TRUE,0,0,0,0.583470905,3.05317642,0.01141106,0.01593964,6021,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.50495771,15.6184,6.7164,310.5456,644.1784,141.908,131034.5436,980119.187,1912.9555,881.4475,979.7268,345.2207,16.24591302,15.69522032,16.2335,949.7017,937.828,958.0089,5.744734875,5.627706869,5.28337636,574.4737,514.5201,514.2742,0.00E+00,0.00E+00,0.00E+00,164.5671,164.5671,456.6135,-0.018864052,-0.368444064,0.311533659,0.27455816,0.309921861,0.043753852,0.283609031,0.165159385,0.103791192,0.308653286,0.204951218,0.102372961,0.291021113,0.17989168,0.121293918,0.294148288,0.207835721
1594235020,16/08/2004,16/08/2004,,"[-316, -64, -63, 63]",1270.329,LifePoint Hospitals Inc,Province Healthcare Co,120297,66435,127,127,253,253,100,100,100,TRUE,1447.118,1411.42767,TRUE,1,1,852.335,777.54872,TRUE,1,1,TRUE,TRUE,622110,,0,8062,8060,1,622110,,0,8062,8060,1,4,FALSE,1,0,0,1.80741218,2.973292023,0.21627034,0.12969652,8062,622110,14.15503157,6.639,697,48820696,71.8,83.7,92.2,96.7,0.043712847,41.29433741,,,18.55355681,26.4769,10.9141,383.4289,942.6375,408.6088,3526.68414,21319.96666,373.117,156.364,161.2738,222.8521,0.924675502,1.327239743,0.82,149.1288,469.9384,172.4722,4.601853193,5.607654472,4.13804351,267.7112,393.4454,287.617,2.154754544,6.687061812,0.00E+00,624.4201,862.6466,265.4729,-0.0999845,-0.081789719,-0.350311757,0.124005449,-0.245048998,-0.161741915,0.262578897,-0.064700237,-0.33083894,0.127149224,-0.226250629,-0.300598393,0.102383809,-0.207551276,-0.274449921,0.153569296,-0.176068966
