deal_no,date,date_original,hoda,win,deal_val,acq_name,tar_name,acq_gvkey,tar_gvkey,acq_ev_len,tar_ev_len,acq_es_len,tar_es_len,acquired,own,sought,control,acq_mv_tom,acq_mv,acq_mv_valid,acq_factor,acq_p_classes,tar_mv_tom,tar_mv,tar_mv_valid,tar_factor,tar_p_classes,acq_ultimo,tar_ultimo,cash_pct,acq_naics_tom,acq_naics,acq_sic,acq_sic_crsp,tar_naics,tar_naic_crsp,tar_sic,tar_sic_crsp,hor_level,fin_indu,acq_acq_oth,tar_tar_oth,tar_tar_oth_tom,acq_bm,tar_bm,acq_ebat,acq_ebitat,tar_ebat,tar_ebitat,com_siccd,com_naics,com_growth,bea_growth,estab,rcptot,c4,c8,c20,c50,nsf_rd,usbc_sal,usbc_sal_p,usbc_export,usbc_import,com_grow_equal_w,com_grow_market_w,com_grow_median_w,com_grow_equal_p,com_grow_market_p,com_grow_median_p,com_assets_equal_w,com_assets_market_w,com_assets_median_w,com_assets_equal_p,com_assets_market_p,com_assets_median_p,com_atrv_equal_w,com_atrv_market_w,com_atrv_median_w,com_atrv_equal_p,com_atrv_market_p,com_atrv_median_p,com_fxvc_equal_w,com_fxvc_market_w,com_fxvc_median_w,com_fxvc_equal_p,com_fxvc_market_p,com_fxvc_median_p,com_xrd_equal_w,com_xrd_market_w,com_xrd_median_w,com_xrd_equal_p,com_xrd_market_p,com_xrd_median_p,assets_relprev,assets_rel,acq_car_n40_5,tar_car_n40_5,com_car_n40_5,acq_car_n35_5,tar_car_n35_5,com_car_n35_5,acq_car_n30_5,tar_car_n30_5,com_car_n30_5,acq_car_n20_5,tar_car_n20_5,com_car_n20_5,acq_car_n10_5,tar_car_n10_5,com_car_n10_5
SDC deal number,Announcement date,Date original announced (rumour etc.),hoda,Primary event window used,Deal value,Acquirer name,Target name,Acquirer gvkey,Target gvkey,Acquirer event window length,Target event window length,Acquirer estimation window length,Target estimation window length,Shares acquired in the transaction,Shares owned prior to the transaction,Shares sought,Whether the acquirer gained control with the company,Acquirer market value (Thomson),Acquirer market value,Acquirer market value valid,Acquirer market factor,Acquirer number of stock classes,Target value (Thomson),Target value,Target market value valid,Target market factor,Target number of stock classes,Acquirer market cap is based on a quarter before and after (ultimo),Target market cap is based on a quarter before and after (ultimo),Cash pct. used to pay for the target,Acuirer NAICS (Thomson),Acquirer NAICS (CRSP),Acquirer SIC (Thomson),Acquirer SIC (CRSP),Target NAICS (Thomson),Target NAICS (CRSP),Target SIC (Thomson),Target SIC (CRSP),Horizontal level,True if target or acquirer industry is financial,Acquirer as an acquirer: part of another deal during the period (1 if true),Target as an target: part of another deal during the period (1 if true),Whether Thomson has registered other bids for the target,Acquirer P/B,Target P/B,Acquirer EBITDA/Assets,Acquirer EBIT/Assets,Target EBITDA/Assets,Target EBIT/Assets,Combined siccd,Combined NAICS,,,,,,,,,Total R&D expenditures divided by net sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Relative assets compared to industry and pre merger asset level,Relative assets compared to industry,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR
1532503020,2004-06-04,2004-06-04,,"[-241, -41, -40, 5]",7811.236,MGM Mirage Inc,Mandalay Resort Group,14418,3063,46,46,201,201,100.000,100.000,100.000,True,6072.508,6823.7928,0,1.0000,1,3504.104,3990.8580,1,1.0000,1,1,1,67.995,721120,,7011,7011,721120,,7011,7011,4,False,1,0,0,0.9282761918806553942185711156,5.413156654719917753059272057,0.09997012,0.06219160,0.12227694,0.08557414,7011,721120,14.15503157,6.6390,283,33417673,42.60,55.80,76.00,90.60,4.371284723354374,28.675809331552344,332.657620663,,,4.103790118,6.7431,8.4242,80.7273,204.5014,318.2744,3687.086823529,8387.008114430,1265.591000000,162.958000000,149.065800000,266.755300000,2.120714744,1.855498388,2.2349,549.8355,653.0225,660.2540,8.876236765,7.714254638,10.168857870,725.486300000,665.489100000,799.062900000,0E-9,0E-9,0E-9,344.926200000,344.926200000,648.304100000,0.0516829108602,0.350650229666,-0.0162565056127,0.00764439265367,0.00134753260415,0.034714423044,0.0171097938168,0.026695629331,-0.00609214844041,0.044079746424,0.026897460362,0.0311641324003,0.127549496092,0.0914257001036,0.0585519886701,0.186824109802,0.13750213644
1584526020,2004-07-01,2004-07-01,,"[-241, -41, -40, 5]",1522.461,Charles River Labs Intl Inc,Inveresk Research Group Inc,137131,147990,46,46,201,201,100.000,100.000,100.000,True,2059.555,2116.30676,1,1.0000,1,1129.740,1177.63576,1,1.0000,1,1,1,37.839,541711,325414,8731,2836,325412,541710,8731,8731,4,False,1,0,0,2.534604959289574558297802735,8.229245204515318720374539700,0.21228710,0.17531149,0.13532808,0.10664493,8731,541711,14.15503157,6.6390,,,,,,,21.331194867682438,,,,,57.622211192,13.8975,5.0623,973.4220,557.9606,85.5257,192.427500000,422.626511890,120.186500000,2.810900000,6.266900000,23.689700000,42.661587037,2.755893389,4.2959,992.2020,771.8012,856.2831,8.055153885,7.830730074,7.283735575,711.189000000,667.482700000,702.171400000,1671.832959192,50.097718219,127.742657485,999.403000000,999.897700000,999.402900000,0.0930771348605,0.488773873303,-0.113699228893,0.0467338338968,-0.0650594022234,-0.0985065675456,0.108772528521,-0.0372605131691,-0.0854463899827,0.112064701806,-0.0268416234621,-0.0815141545047,0.118581283603,-0.0227979732421,-0.0772351005107,0.102817315748,-0.0243007639682
1587044020,2004-07-15,2004-07-14,,"[-241, -41, -40, 5]",6332.334,Harrah's Entertainment Inc,Caesars Entertainment Inc,20423,116857,46,46,201,201,100.000,100.000,100.000,True,5987.038,5869.71242,1,1.0000,1,4402.415,3850.73272,1,1.0000,1,1,1,28.426,721120,713290,7011,7993,721120,721310,7011,7011,4,False,1,0,0,1.861053919697029743165432161,1.421237874092009685230024213,0.16120993,0.11226562,0.10563823,0.05952630,7011,721120,14.15503157,6.6390,283,33417673,42.60,55.80,76.00,90.60,4.371284723354374,28.675809331552344,332.657620663,,,4.103790118,6.7431,8.4242,80.7273,204.5014,318.2744,3687.086823529,8387.008114430,1265.591000000,162.958000000,149.065800000,266.755300000,2.120714744,1.855498388,2.2349,549.8355,653.0225,660.2540,8.876236765,7.714254638,10.168857870,725.486300000,665.489100000,799.062900000,0E-9,0E-9,0E-9,344.926200000,344.926200000,648.304100000,0.125467884434,0.356218533529,-0.133773763655,0.120881287011,-0.117552434728,-0.143055649241,0.0930471348627,-0.127889489485,-0.0892038626466,0.0652778231689,-0.0786403075985,-0.10765745576,0.0515040836285,-0.0968391154339,-0.123348952883,0.0300517625362,-0.113159701068
1590332020,2004-07-27,2004-07-27,,"[-241, -41, -40, 5]",1177.793,The Cooper Cos Inc,Ocular Sciences Inc,3504,65217,46,46,201,201,100.000,100.000,100.000,True,2041.987,1777.67826,1,1.0000,1,922.241,839.73897,1,1.0000,1,1,1,46.011,339115,339113,3851,3851,339115,339113,3851,3850,4,False,0,0,0,1.989681172949932116565216670,5.870160319383950890424755558,0.15273880,0.13498705,0.17701624,0.11367416,3851,339115,14.15503157,6.6390,491,3026628,40.70,55.40,77.50,86.70,7.959057336805704,43.011626498728354,753.061834216,1187917651,2404264406,28.054718173,15.5892,22.6204,656.4222,722.9949,764.4539,1048.831473333,15603.902904618,127.468000000,37.441800000,120.590500000,6.875000000,2.057689864,1.209893626,1.3413,405.9092,276.7878,433.9371,5.479087447,5.722020275,4.742160750,441.554300000,407.421800000,452.348700000,20.248105247,6.859808714,9.338623895,845.813800000,876.623000000,876.623000000,0.0925123233683,0.445478424071,0.0604094492637,0.19421865017,0.0928511836568,0.0585647758111,0.186458918531,0.0895861605999,0.0624416427786,0.180264296526,0.091276148253,0.0473943449424,0.166340657923,0.0762980326164,0.0568327914408,0.160014032482,0.0819277491182
1593707020,2004-08-12,2004-08-12,,"[-241, -41, -40, 5]",2569.915,National-Oilwell Inc,Varco International Inc,63892,20993,46,46,201,201,100.000,100.000,100.000,True,2860.062,2469.23766,1,1.0000,1,2383.849,1949.6196,1,1.0000,1,1,1,,333132,333132,3533,3533,333132,213112,3533,1389,4,False,0,1,0,1.706006928614618344290368281,2.373210445734254846159834612,0.08756626,0.07089020,0.12375683,0.08566948,3533,333132,14.15503157,6.6390,467,2701131,22.60,35.10,56.90,75.90,4.369070595590833,50.45418034504435,828.030407962,5840461044,504388016,20.441858158,25.1371,19.9645,591.1015,755.0807,745.7776,3931.378842105,23094.873063707,1344.466000000,229.878600000,276.022000000,348.180300000,1.094706433,1.213268821,1.0554,307.2385,389.6014,352.1999,4.179354895,4.760403816,3.411299740,261.312500000,299.977600000,215.186200000,2.001807158,2.647929118,1.821006610,749.958800000,773.361200000,797.314900000,0.0805642649195,0.151596641882,-0.0161379143709,0.170836093099,0.0860108833239,-0.0679146445682,0.118581382176,0.0336905498351,-0.0478048825782,0.119120502223,0.0432383115861,-0.148574131829,-0.0172649854242,-0.076604959575,-0.127228228211,-0.00511222479605,-0.0602874178183
1594235020,2004-08-16,2004-08-16,,"[-241, -41, -40, 5]",1270.329,LifePoint Hospitals Inc,Province Healthcare Co,120297,66435,46,46,201,201,100.000,100.000,100.000,True,1447.118,1462.64113,1,1.0000,1,852.335,840.82176,1,1.0000,1,1,1,49.140,622110,622110,8062,8060,622110,622110,8062,8062,4,False,1,0,0,1.954490376569037656903765690,3.081177517684779082455940780,0.21627034,0.15907384,0.12969652,0.09228490,8062,622110,14.15503157,6.6390,697,48820696,71.80,83.70,92.20,96.70,4.371284723354374,41.29433741227351,714.151848018,,,18.553556807,26.4769,10.9141,383.4289,942.6375,408.6088,3526.684140350,21319.966656885,373.117000000,156.364000000,161.273800000,222.852100000,0.924675502,1.327239743,0.8200,149.1288,469.9384,172.4722,4.601853193,5.607654472,4.138043510,267.711200000,393.445400000,287.617000000,2.154754544,6.687061812,0E-9,624.420100000,862.646600000,265.472900000,0.137909425566,0.266494833203,-0.290145535422,0.163856743921,-0.183133397221,-0.212798375429,0.227241287171,-0.10871408952,-0.243562988079,0.182356167523,-0.142507133853,-0.276388410832,0.123056906778,-0.1811061061,-0.149329901979,0.290761674246,-0.0458678977801
1598247020,2004-09-02,2004-09-02,,"[-241, -41, -40, 5]",118.033,LeCroy Corp,Computer Access Technology,61398,141098,46,45,201,200,100.000,100.000,100.000,True,170.510,190.92024,1,1.0000,1,79.672,89.7828,1,1.0000,1,1,0,100.000,334515,334515,3825,3820,334515,334514,3825,3825,4,False,1,0,0,0.8836194000472403747736398709,4.108373824535731961868692303,0.14616351,0.09622245,0.00232378,-0.01547201,3825,334515,14.15503157,6.6390,733,6010197,37.40,51.00,63.70,77.10,8.667462136277832,73.17169558836225,964.002641623,7045693544,3655526049,30.723664759,20.1572,26.8362,677.4221,724.4378,769.6524,391.027259259,1540.293416199,114.903500000,6.536100000,22.134600000,15.176000000,2.466345069,1.426947464,1.5151,627.5167,526.0764,492.6595,5.733246093,5.122281881,4.836919925,531.246000000,322.374100000,536.310100000,23.555821648,9.871289040,11.431706500,923.682300000,928.095400000,919.652800000,0.0690974185286,0.0947816193091,-0.137834347796,0.227475907213,-0.0901760679192,-0.112499898835,0.228032293982,-0.0676966822466,-0.102241306856,0.256433362253,-0.0553579952931,-0.0254427967472,0.355360421972,0.0238422693183,0.0885807979437,0.398121950612,0.129878784573
1616418020,2004-11-09,2004-11-09,,"[-241, -41, -40, 5]",1477.703,Advanced Medical Optics Inc,VISX Inc,148870,14897,46,46,201,201,100.000,100.000,100.000,True,1371.230,1648.4462999288,0,0.8310,1,1308.711,1050.60901,1,1.0000,1,1,1,11.750,339112,446199,3841,5048,339112,334517,3841,3845,4,False,1,0,0,11.27359655335221907459867800,13.10381084053768312943664099,0.16274372,0.12904442,0.26732860,0.21410318,3841,339112,14.15503157,6.6390,1212,15019390,26.60,41.20,57.20,71.60,7.959057336805704,52.84852474408826,850.708886737,7848685657,7317430607,27.574279579,24.0830,19.6996,644.5482,749.5170,736.8324,657.215828947,3688.877763632,97.129500000,15.702300000,44.797700000,9.275200000,2.034955072,1.353054272,1.4174,561.7021,504.4674,480.5985,5.619070829,5.990307746,4.904598130,525.842300000,557.918500000,545.527500000,21.471868474,8.415957839,8.579633025,919.384400000,925.496800000,898.817500000,0.0664543689719,0.406945109118,-0.176245577339,0.130606148437,-0.0789781112952,-0.186120848734,0.133149251868,-0.0878430314275,-0.156532964284,0.136529327754,-0.067407516318,-0.103581638424,0.129121174148,-0.0332228711725,-0.114950205665,0.336457831509,0.000924843671682
1618940020,2004-11-19,2004-03-29,2004-03-29,"[-241, -41, -40, 5]",1220.809,Movie Gallery Inc,Hollywood Entertainment Corp,30559,28600,46,46,201,201,100.000,100.000,100.000,True,492.216,585.76217,1,1.0000,1,683.374,599.72094,1,1.0000,1,1,1,71.330,532230,532230,7841,7840,532230,532230,7841,7840,4,False,1,1,1,1.713973209564991240379421608,1.797759468923883386684426494,0.22714301,0.17637937,0.45671743,0.18345452,7841,532230,14.15503157,6.6390,18689,9363597,68.00,71.10,73.60,76.30,0.553666037258262,11.734257310320261,19.633807781,,,23.247048286,12.5527,10.7779,425.9920,425.9920,403.3013,1285.846012224,10191.178812414,194.255000000,58.798000000,16.496100000,16.496100000,55.253522023,1.554978037,1.4142,983.5039,616.3099,282.5907,7.882006499,8.166039476,5.110791660,499.395100000,740.463600000,499.395100000,31.349619597,2.617112170,2.315744300,722.898200000,518.679700000,538.290900000,0.217658437879,0.383023227461,-0.0971152544819,0.265785996175,0.214188735361,-0.0574515499248,0.264859525882,0.219544010214,-0.0138140164501,0.3032778475,0.258717535038,0.0215802453041,0.253437314798,0.221744352708,0.014461593919,0.278843952112,0.242115534606
1619575020,2004-11-23,2004-11-23,,"[-241, -41, -40, 5]",242.078,Quantum Fuel Systems Tech Inc,Starcraft Corp,149477,28624,46,46,201,201,100.000,100.000,100.000,True,236.659,165.1363299098,1,0.9684,1,86.142,81.00495,1,1.0000,1,1,1,,336312,336399,3714,3714,336111,336213,3711,3710,3,False,0,0,0,0.8312377502539737919569835097,13.06458306248417721518987342,-0.03983682,-0.09022978,0.45547420,0.42744764,3714,336312,14.15503157,6.6390,835,10969301,49.90,64.70,79.50,90.50,3.468730347841546,53.0611198140381,850.880805847,,,13.551293538,11.6766,12.3841,426.2999,467.1351,476.9709,6703.372307692,16827.445463884,3119.000000000,248.831000000,250.593400000,452.156200000,0.812794924,0.787859392,0.7393,85.0237,95.2457,209.6697,5.041469462,4.302463813,4.520141990,450.439300000,296.904800000,449.854800000,2.697309308,3.914909113,1.905767310,795.045300000,847.568800000,793.729000000,-0.0558873791356,-0.36749297716,0.0690563722928,0.579678834429,0.0767139715043,0.0149107964969,0.780408985694,0.0246719516663,-0.0878179830425,0.737166772397,-0.077851564507,-0.369001214344,0.444310676151,-0.359684049363,-0.131031371913,0.264620904347,-0.125675203349
1623687020,2004-12-15,2004-12-09,2004-12-09,"[-241, -41, -40, 5]",38975.067,Sprint Nextel Corp,Nextel Communications Inc,10984,24870,46,46,201,201,100.000,100.000,100.000,True,33758.709,30288.1800,1,0.9165,1,30482.614,28182.9000,1,0.9711,1,1,1,1.426,517110,513310,4813,4813,517410,513321,4812,4810,3,False,1,0,0,1.878233922025991336221259580,3.983190426091530773277222514,0.20963315,0.09441039,0.20555826,0.12296441,4813,517110,14.15503157,6.6390,27955,237697299,59.70,80.90,87.80,92.50,4.0257086666501465,57.94702659675894,893.973982226,,,13.735422929,5.9488,10.0108,467.0802,160.2130,390.4703,18819.345404761,69849.016313017,5338.900000000,549.185000000,527.411500000,555.746600000,2.156150910,2.149883950,2.0060,570.2209,697.7973,617.7515,33.010876048,28.983755368,31.254598495,914.217500000,953.680200000,913.595600000,0.711806095,0.165276513,0E-9,647.283800000,424.446500000,316.265700000,0.0771006816755,0.241351794405,0.0421173333888,0.0350712368989,0.0427612549513,0.0532521613729,0.010977355473,0.0437160834157,0.0511947275601,0.0315142183194,0.0478679480475,0.0489803203443,0.0735168709558,0.0574878731851,0.0422855973369,0.0131337820226,0.0352360214287
1625351020,2004-12-16,2004-12-16,,"[-241, -41, -40, 5]",2954.126,Noble Energy Inc,Patina Oil & Gas Corp,7912,62756,46,46,201,201,100.000,100.000,100.000,True,3461.316,3410.15051,1,1.0000,1,2178.764,1991.0610,1,1.0000,1,1,1,35.363,211111,211111,1311,4931,211111,211111,1311,1311,4,False,1,0,0,1.609954241828580299971133297,7.031354146047769860121404064,0.15911110,0.05028901,0.21423216,0.13328362,1311,211111,14.15503157,6.6390,,,,,,,4.371284723354374,79.80880053927686,988.574609071,2433857226,155651000000,29.969768057,27.0733,27.9142,689.7543,886.1018,800.5804,11029.624542857,77521.445416075,1180.943500000,400.899700000,590.198200000,228.952500000,2.940182855,1.193809897,2.6371,685.8299,391.9420,736.8464,64.206256614,11.173017253,50.585089560,966.408800000,824.636000000,966.747900000,0.045469200,0.309182240,0E-9,397.374400000,609.156600000,45.684600000,0.0496526000345,0.173827621773,-0.10433182757,0.133206124267,0.0154625041518,-0.123423620834,0.0493983108918,-0.0349134860704,-0.0379893446298,0.158709914449,0.062195672044,-0.0159048506592,0.19995267798,0.0936925639764,-0.0482834265444,0.131890495547,0.0439603145665
1625146020,2004-12-16,2004-12-16,,"[-241, -41, -40, 5]",13519.668,Symantec Corp,Veritas Software Corp,15855,29356,46,46,201,201,100.000,100.000,100.000,True,9799.795,17446.7040,0,1.0000,1,9569.688,8760.45896,1,1.0000,1,1,1,,511210,511200,7372,7370,334611,511210,7372,7370,4,False,1,0,0,3.545369431613163801246318230,4.923448905263977758174328097,0.14659986,0.11940295,0.11084206,0.07598160,7372,511210,14.15503157,6.6390,9953,103505848,39.50,45.60,56.30,66.70,21.480558325024926,106.09853236079033,994.909750157,750575310,99176327,11.246826568,11.8447,9.5164,289.0591,480.8587,362.4841,453.302540540,5002.177471826,126.849500000,16.089500000,91.396800000,30.892200000,2.347411727,1.398590460,1.4197,603.7041,486.0905,477.3322,5.874809459,6.446065836,4.995345270,601.172700000,598.819900000,474.353400000,25.498500676,15.371988280,17.302778320,940.138400000,985.828900000,957.879400000,0.162817533213,0.89771660454,-0.34494283605,0.249178750236,-0.141909439632,-0.384944629981,0.188493361042,-0.190387776964,-0.348176007338,0.203628451979,-0.162107762088,-0.28841828275,0.238309909818,-0.114048432864,-0.319268350576,0.181888900711,-0.157715316018
1634502020,2005-01-26,2005-01-26,2004-10-07,"[-241, -41, -40, 5]",2211.079,Cimarex Energy Co,Magnum Hunter Resources Inc,150699,23961,46,46,201,201,100.000,100.000,100.000,True,1584.986,1701.89691,1,1.0000,1,1123.664,1195.09432,1,1.0000,1,1,1,0.670,211111,211111,1311,1311,211111,213112,1311,1381,4,False,0,0,0,1.731937921809536645348845635,3.207047848585006991109419342,0.29495921,0.18475049,0.15178309,0.07309233,1311,211111,8.38824530,6.6705,,,,,,,0.9552771625954452,91.39664132688321,992.358501286,3661485940,210666000000,48.540489710,14.3507,35.0481,900.2300,591.0256,833.5566,10914.718579710,69138.663058399,1495.370000000,387.244000000,525.042500000,250.835800000,2.925152728,1.378613073,2.5501,673.1684,449.4985,726.8502,60.309386667,13.289458507,51.591291350,973.284500000,855.693800000,973.412300000,0.054569449,0.351803574,0E-9,395.435000000,657.570300000,29.106900000,-0.0400546659809,0.044575279271,-0.221425109461,-0.0262151134934,-0.182518477167,-0.127994688507,0.0183616911733,-0.0981294408781,-0.0807417956155,0.0811863826402,-0.0480295047026,-0.0687562510878,0.129482658361,-0.0294807877599,-0.0177359685625,0.168505215029,0.0192042491955
1635728020,2005-01-31,2005-01-31,2004-11-22,"[-241, -41, -40, 5]",1432.838,Lee Enterprises Inc,Pulitzer Inc,6639,12827,46,46,201,201,100.000,100.000,100.000,True,2068.575,1747.45698,1,1.0000,1,1395.650,1314.7386825311,1,0.4836,1,1,1,100.000,511110,511110,2711,2711,511110,511110,2711,2711,4,False,1,0,0,1.209776089457581328754593922,2.052345168913046542109639624,0.13266503,0.09845396,0.06546825,0.05431050,2711,511110,8.38824530,6.6705,8460,47562788,29.40,44.90,62.90,77.50,16.249164217629954,37.81763489624984,445.792507852,,,2.162645923,2.5137,1.9546,114.9155,266.4394,114.6600,4670.380000000,8270.555735325,3589.213000000,179.889900000,143.275400000,439.248000000,1.805255932,1.850328779,1.7591,524.7167,626.1493,550.0253,6.295247154,5.866903891,5.867304400,650.792100000,603.937600000,655.772200000,0E-9,0E-9,0E-9,34.343200000,34.343200000,96.222400000,-0.0805101992699,-0.0341678513557,-0.0654747333483,-0.0452062014202,-0.0520786800354,-0.0380594987195,-0.037336927092,-0.0366859463854,-0.0173587348283,-0.026453030036,-0.0221890046945,-0.0190830532969,-0.0230395966637,-0.021027509098,0.00858442781899,-0.0169928961239,-0.00690566673121
1642291020,2005-02-28,2005-02-28,,"[-241, -41, -40, 5]",223.614,Cardiac Science Inc,Quinton Cardiology Systems Inc,25315,147451,46,46,201,201,100.000,100.000,100.000,True,148.215,180.09948,1,1.0000,1,134.893,142.33518,1,1.0000,1,1,1,,334510,541710,3845,8731,339113,339112,3841,3845,3,False,0,0,0,1.034480307578257298805881199,6.594152021089630931458699473,-0.00410343,-0.01702455,0.06918890,0.03073452,3845,334510,8.38824530,6.6705,577,16512580,37.10,49.50,69.80,85.90,10.154518805584537,70.4176956136162,949.642816183,6137373092,6079116014,21.697579071,9.7762,14.0923,585.9083,532.3666,624.4356,761.528828571,3991.148675876,113.480500000,15.303700000,46.720900000,8.872100000,26.040437923,1.331063266,1.2695,959.4687,414.4827,440.0621,4.871430171,5.762221774,4.579669910,574.557300000,566.608700000,610.257400000,1154.255170086,9.034674702,8.300461385,959.468800000,930.316900000,898.795300000,0.0451235871228,0.168036782843,-0.412663119189,-0.113578951905,-0.141127449715,-0.460922507964,-0.15265789749,-0.182810399875,-0.378333802489,-0.112243838563,-0.136589913745,-0.34959823938,-0.0935105113072,-0.119284194025,-0.496805875046,-0.0897480068771,-0.144123297829
1633480020,2005-02-28,2005-01-20,2005-01-20,"[-241, -41, -40, 5]",16465.871,Federated Department Stores,May Department Stores Co,4611,7127,46,46,201,201,100.000,100.000,100.000,True,9610.864,9666.68165,1,1.0000,1,8379.991,8622.34658,1,1.0000,1,1,1,32.192,452111,452110,5311,5311,452111,452110,5311,5311,4,False,1,0,0,1.242771199192850965696166042,2.044128071473884542186508776,0.14068729,0.09216495,0.15284781,0.10622468,5311,452111,8.38824530,6.6705,3533,76886578,81.40,96.90,0.00,100.00,0.8551630894034139,17.906636660627168,119.728651253,,,25.701503301,3.8635,9.4430,626.5541,213.5834,457.0218,1255.248751445,8713.590182990,312.757000000,18.821500000,18.821500000,77.556800000,0.889433544,0.538216097,0.5798,18.7857,18.7857,18.7857,4.302759468,2.301916026,2.102708390,18.785700000,18.785700000,18.785700000,1.225367618,0.225138010,0E-9,333.863300000,406.203800000,247.240400000,0.105316041728,0.773659761826,0.0516821414804,0.242107035463,0.18053377721,0.0135950857037,0.217921027236,0.15161229001,0.0153567510172,0.273433818436,0.187946202482,0.0305657338674,0.0677185129001,0.0560814280449,0.0314805808876,0.154730604575,0.115263278639
1650925020,2005-03-16,2005-03-16,,"[-241, -41, -40, 5]",997.396,SEACOR Holdings Inc,Seabulk International Inc,26021,63460,46,46,201,201,100.000,100.000,100.000,True,1093.806,1008.73116,1,1.0000,1,385.084,289.2864,1,1.0000,1,1,1,9.394,483111,483111,4412,4412,483111,483111,4412,4412,4,False,1,0,0,0.2877615515383980288451495525,5.069128169049473604864443830,0.04318891,0.01044049,0.15551584,0.07146271,4412,483111,8.38824530,6.6705,360,7054931,40.00,55.90,76.40,94.00,3.361973892601808,70.60517742361539,950.384265376,,,11.599226250,1.8613,7.8251,316.9230,226.7965,359.0727,2086.099000000,3314.188175111,1769.090500000,82.222500000,65.998500000,288.958700000,3.696998328,3.055102366,2.9928,714.7730,766.3343,787.8906,30.463747167,23.051449507,23.913159140,906.526500000,927.082500000,888.334800000,0E-9,0E-9,0E-9,54.091300000,54.091300000,129.933200000,0.0488058163885,0.0490389432671,0.0877338501583,0.481788031408,0.116881894502,0.0713106075448,0.445564596407,0.0993100909937,0.0822868447505,0.436347126106,0.10894766973,0.0668376110036,0.258917558227,0.0823122759324,0.0286610526905,0.182751991453,0.041280636596
1655190020,2005-04-04,2005-04-04,2004-07-26,"[-241, -41, -40, 5]",405.472,Petrohawk Energy Corp,Mission Resources Corp,121934,14114,46,46,201,201,100.000,100.000,100.000,True,412.505,434.6320,0,1.0000,1,316.048,247.8564,1,1.0000,1,1,1,36.463,211111,211111,1311,1310,211111,211111,1311,1310,4,False,1,0,0,1.026082564705492722184503800,3.292467123204654263377977092,0.02607642,0.00879635,0.19006994,0.07303197,1311,211111,8.38824530,6.6705,,,,,,,0.9552771625954452,91.39664132688321,992.358501286,3661485940,210666000000,48.540489710,14.3507,35.0481,900.2300,591.0256,833.5566,10914.718579710,69138.663058399,1495.370000000,387.244000000,525.042500000,250.835800000,2.925152728,1.378613073,2.5501,673.1684,449.4985,726.8502,60.309386667,13.289458507,51.591291350,973.284500000,855.693800000,973.412300000,0.054569449,0.351803574,0E-9,395.435000000,657.570300000,29.106900000,-0.0731838523096,-0.0676290561373,0.00914120924934,0.20848767036,0.0667543685202,0.00406395934514,0.185911971617,0.0567321391206,-0.0578890479032,0.121944867318,-0.00588682494203,-0.0594346992045,0.0627508197463,-0.0240305710322,-0.104244292387,0.051416126432,-0.059267192568
1659758020,2005-04-25,2005-04-25,,"[-241, -41, -40, 5]",8663.566,Valero Energy Corp,Premcor Inc,15247,145431,46,46,201,201,100.000,100.000,100.000,True,18185.876,17666.95992,1,1.0000,1,5239.709,4941.7354,1,1.0000,1,1,1,39.890,324110,324110,2911,2911,324110,324110,2911,2911,4,False,0,0,0,0.5261083147024379857340572767,7.330080458053273587254169778,0.17652489,0.15363353,0.17915143,0.16234885,2911,324110,8.38824530,6.6705,98,111401213,44.70,76.80,94.20,99.90,4.080686039860243,97.5404378800476,992.606394017,17783849332,61815864149,40.970792833,16.6788,35.8209,803.2140,709.7572,920.8690,55707.426666666,138447.377563956,19885.000000000,730.649300000,700.619800000,810.419600000,0.726585739,0.802377079,0.6438,118.9026,142.7971,120.0950,4.366696389,4.380114354,3.868693565,368.452400000,406.664500000,353.170200000,0.112087333,0.168978282,0.019251750,494.897800000,497.672300000,627.682000000,0.0209166521958,0.023455185678,-0.123662422876,0.105997592759,-0.0769962533491,-0.147460088384,0.0823772682766,-0.101016633878,-0.0862507736281,0.106696813936,-0.0469554620775,-0.125550170836,0.0560708933904,-0.0885731896197,-0.152590639596,0.0295631479843,-0.115826527598
