deal_no,date,date_original,hoda,win,deal_val,acq_name,tar_name,acq_gvkey,tar_gvkey,acq_ev_len,tar_ev_len,acq_es_len,tar_es_len,acquired,own,sought,control,acq_mv_tom,acq_mv,acq_mv_valid,acq_factor,acq_p_classes,tar_mv_tom,tar_mv,tar_mv_valid,tar_factor,tar_p_classes,acq_ultimo,tar_ultimo,acq_naics_tom,acq_naics,acq_naics_valid,acq_sic,acq_sic_crsp,acq_sic_crsp_valid,tar_naics,tar_naic_crsp,tar_naics_crsp_valid,tar_sic,tar_sic_crsp,tar_sic_crsp_valid,hor_level,fin_indu,acq_acq_oth,tar_tar_oth,tar_tar_oth_tom,acq_bm,tar_bm,acq_eb_at,tar_eb_at,com_siccd,com_naics,com_growth,bea_growth,estab,rcptot,c4,c8,c20,c50,USBC_rd_ratio,USBC_sal_ratio,USBC_export,USBC_import,com_grow_equal_w,com_grow_market_w,com_grow_median_w,com_grow_equal_p,com_grow_market_p,com_grow_median_p,com_assets_equal_w,com_assets_market_w,com_assets_median_w,com_assets_equal_p,com_assets_market_p,com_assets_median_p,com_atrv_equal_w,com_atrv_market_w,com_atrv_median_w,com_atrv_equal_p,com_atrv_market_p,com_atrv_median_p,com_fxvc_equal_w,com_fxvc_market_w,com_fxvc_median_w,com_fxvc_equal_p,com_fxvc_market_p,com_fxvc_median_p,com_xrd_equal_w,com_xrd_market_w,com_xrd_median_w,com_xrd_equal_p,com_xrd_market_p,com_xrd_median_p,assets_relprev,assets_rel,"acq_car_[-40, 5]","tar_car_[-40, 5]","com_car_[-40, 5]","acq_car_(-5, 5)","tar_car_(-5, 5)","com_car_(-5, 5)","acq_car_(-40, 5)","tar_car_(-40, 5)","com_car_(-40, 5)","acq_car_(-20, 5)","tar_car_(-20, 5)","com_car_(-20, 5)","acq_car_(-30, 5)","tar_car_(-30, 5)","com_car_(-30, 5)"
1218643020,04/09/2001,04/09/2001,03/09/2001,"[-316, -64, -40, 5]",25263.447,Hewlett-Packard Co,Compaq Computer Corp,5606,3282,46,46,253,253,100,100,100,TRUE,48821.764,57507.7384,1,1,1,25466,27081,1,1,1,1,1,334111,,0,3571,3571,1,334111,,0,3571,3571,1,4,FALSE,1,1,0,1.905904708,4.760574371,0.14831368,0.1552945,3571,334111,2.19535116,3.2767,465,20937780,80.6,92.1,96.6,99,0.075230765,59.53852731,,,-3.980472772,-7.5961,-11.8667,223.536,129.5708,65.5599,2302.021737,63808.32861,89.024,220.6752,634.0205,84.8582,1.530997838,1.079942842,1.1021,442.5183,306.3043,457.3805,11.70821235,7.04028406,5.07066305,752.2133,606.3143,327.2775,20.85343763,6.132348151,15.09739749,869.2346,875.0391,915.7708,0.070867202,0.418709671,-0.175793455,-0.20291877,-0.177604993,-0.188623173,-0.192213941,-0.190636833,-0.175793455,-0.20291877,-0.177604993,-0.126660226,-0.279126954,-0.150734381,-0.163883198,-0.201196374,-0.168151253
1225579020,28/09/2001,28/09/2001,,"[-316, -64, -40, 5]",237.568,Genesis Microchip Inc,Sage Inc,66519,126320,46,46,253,253,100,100,100,TRUE,607.619,611.87118,1,1,1,252.57,154.1901,1,1,1,1,1,334413,,0,3674,5060,1,334413,,0,3674,5060,1,4,FALSE,0,0,0,2.190542556,9.276538152,0.01700513,-0.05506408,3674,334413,2.19535116,3.2767,904,44818228,60.3,66.7,80.1,90.8,0.085998153,66.71512098,,,-26.66405708,-27.0045,-29.1158,11.5799,8.8433,6.4397,4339.659846,9488.371298,2149.2,210.6666,221.1805,306.08,1.779826676,1.93780498,1.6986,518.7132,693.6588,583.7519,26.49810015,29.99620969,23.42513917,872.7271,927.5812,872.3788,13.85240131,16.45538689,10.6310077,922.1365,984.4198,930.2152,-0.076068577,-0.398600003,0.037294845,0.465474889,0.088906595,0.096564057,0.197029305,0.103616224,0.037294845,0.465474889,0.088906595,0.142666436,0.15434799,0.143653169,0.018782943,0.298416521,0.05314928
1225667020,01/10/2001,01/10/2001,,"[-316, -64, -40, 5]",629.854,GlobeSpan Inc,Virata Corp,121613,126497,46,46,253,253,100,100,100,TRUE,1169.782,892.81152,1,1,1,752.92,637.6029,1,1,1,1,1,334413,,0,3674,3570,1,334413,,0,3674,3570,1,4,FALSE,0,0,0,0.772781747,1.021542179,0.05205998,-0.02753463,3674,334413,2.19535116,3.2767,904,44818228,60.3,66.7,80.1,90.8,0.085998153,66.71512098,,,-26.66405708,-27.0045,-29.1158,11.5799,8.8433,6.4397,4339.659846,9488.371298,2149.2,210.6666,221.1805,306.08,1.779826676,1.93780498,1.6986,518.7132,693.6588,583.7519,26.49810015,29.99620969,23.42513917,872.7271,927.5812,872.3788,13.85240131,16.45538689,10.6310077,922.1365,984.4198,930.2152,-0.082743093,-0.104405636,0.251368142,0.243420925,0.266894333,-0.269684026,-0.127661082,-0.235350183,0.251368142,0.243420925,0.266894333,-0.003180293,0.116606576,0.046749076,0.162196055,0.161908004,0.176261536
1230956020,22/10/2001,22/10/2001,09/03/2001,"[-316, -64, -40, 5]",93.547,Comstock Resources Inc,Devx Energy Inc,23002,62152,46,46,253,252,100,100,100,TRUE,175.716,215.7692,1,1,1,73.177,87.33065,1,1,1,1,1,211111,,0,1311,1311,1,211111,,0,1311,1311,1,4,FALSE,1,1,0,0.521121899,4.171065146,0.27129182,0.24804456,1311,211111,2.19535116,3.2767,,,,,,,0.043712847,70.07370462,,,9.472870787,-6.4735,5.337,654.6984,214.4671,570.3726,7033.320851,54305.46084,844.975,318.7177,617.8141,156.0801,2.571557476,1.116693783,2.3598,737.7508,420.2495,744.5553,62.47321562,9.484179158,48.75383186,969.148,731.0892,970.2779,0.030027064,0.323286971,0.00E+00,402.8561,630.9331,31.0926,-0.02528352,-0.275464633,0.007153694,0.515039064,0.192643893,0.334783844,0.319716284,0.342524544,0.007153694,0.515039064,0.192643893,0.121712077,0.420092787,0.230477671,0.104330019,0.384189981,0.221036095
1231245020,23/10/2001,23/10/2001,,"[-316, -64, -40, 5]",1516.134,DR Horton Inc,Schuler Homes Inc,25340,25082,46,46,253,241,100,100,100,TRUE,1566.872,2105.71065,1,1,1,490.981,744.0982759,0,0.497,1,1,1,236117,,0,1531,1521,1,236210,,0,1531,1521,1,4,FALSE,1,0,0,0.767457376,9.090719587,0.12568652,0.14235825,1531,236117,2.19535116,3.2767,,,,,,,0.00645009,,,,2.570874385,12.4199,12.1875,289.7049,847.1824,836.3669,1234.598,2597.060131,433.709,108.1255,19.947,284.3049,0.946979217,0.84698211,0.8749,46.3765,64.4082,79.9449,1.418216538,1.226137759,0.72266035,12.8881,16.1792,12.8881,0.00E+00,0.00E+00,0.00E+00,144.5303,144.6856,473.3467,0.028066102,0.137709391,-0.234493656,-0.04338155,-0.152583381,-0.157165707,0.234779519,-0.000634869,-0.234493656,-0.04338155,-0.152583381,-0.140916095,0.132112531,-0.029618667,-0.320594044,0.004189085,-0.189360134
1231297020,24/10/2001,24/10/2001,,"[-316, -64, -40, 5]",440.691,Brooks Automation Inc,PRI Automation Inc,31477,30781,46,46,253,253,100,100,100,TRUE,527.22,797.97066,1,0.9604,1,278.103,405.1729,1,1,1,1,1,541511,,0,7371,3550,1,541512,,0,7373,3550,1,3,FALSE,1,0,0,0.967189044,3.937737346,0.09283454,0.00213055,7371,541511,2.19535116,3.2767,48953,60125952,4.1,7.1,12.7,20.3,0.165294158,68.4111522,,,9.024692397,6.0608,-0.6314,579.0166,611.7653,388.5548,506.4278866,7054.090593,88.779,29.5425,154.9508,67.6122,2.355755296,1.534682189,1.229,599.3634,651.3702,503.338,19.04193307,21.20651387,7.62283221,852.1456,909.9216,744.4029,38.84293374,6.917201427,17.14223091,919.9321,892.4428,947.0747,0.069302549,0.071413129,-0.103246767,0.440356797,0.014440711,-0.048506926,0.349935114,0.03233674,-0.103246767,0.440356797,0.014440711,-0.112523605,0.269664978,-0.029184827,-0.111649759,0.280490373,-0.026104848
1243045020,21/11/2001,25/07/2001,27/04/2001,"[-316, -64, -40, 5]",273.011,D&E Communications Inc,Conestoga Enterprises Inc,63679,3384,41,46,208,232,100,100,100,TRUE,156.557,172.0938,1,1,1,220.597,277.36865,1,1,1,1,1,517110,,0,4813,4810,1,517110,,0,4813,4810,1,4,FALSE,0,1,1,4.469506752,2.355126451,0.14400142,0.14602182,4813,517110,2.19535116,3.2767,27955,237697299,59.7,80.9,87.8,92.5,0.040257087,,,,4.9215095,1.3171,6.7466,408.2581,459.4527,666.3227,22061.31632,62837.95664,6861.268,633.227,665.1437,570.9108,2.87436635,2.492980994,2.7392,784.0777,789.5213,798.7178,35.84340032,35.73296679,35.76468848,914.6181,972.6595,916.0935,0.173685909,0.039947365,0.00E+00,474.6649,396.3471,195.1407,-0.090330956,-0.427539043,-0.155637568,0.102086111,0.046117518,-0.219760052,0.192326572,0.082602089,-0.155637568,0.102086111,0.046117518,-0.254464994,0.130429455,0.031608299,-0.243723205,0.124574004,0.032421048
1247899020,06/12/2001,06/12/2001,,"[-316, -64, -40, 5]",2416.829,Millennium Pharmaceuticals Inc,COR Therapeutics Inc,62784,24220,46,46,253,253,100,100,100,TRUE,6147.161,6177.42972,1,1,1,1171.377,1569.231,1,1,1,1,1,325412,,0,2834,2834,1,325412,,0,2834,2834,1,4,FALSE,0,0,0,1.073137689,128.3461744,-0.05440963,-0.04198793,2834,325412,2.19535116,3.2767,731,84611875,34.9,53.1,77.4,89.8,0.060051262,62.83127128,,,35.94279738,10.7732,14.7311,889.192,748.8225,860.7017,12636.91446,31130.53819,4831.5905,501.7514,466.9097,409.4142,2.163984455,1.268868312,1.4788,609.4432,509.493,544.5195,9.416223125,6.353248543,6.197609425,713.2345,568.3918,632.562,65.36234633,13.809153,14.24612101,965.5366,953.8657,958.4735,-0.02231782,-0.183331952,0.003702565,0.125493191,0.032760352,-0.211925075,0.134176217,-0.151133948,0.003702565,0.125493191,0.032760352,-0.163406858,0.129007737,-0.106683275,-0.065123232,0.009798909,-0.045829521
1263325020,17/01/2002,17/01/2002,16/01/2002,"[-316, -64, -40, 5]",252.762,Western Multiplex Corp,Proxim Inc,138347,29436,46,46,253,253,100,100,100,TRUE,316.199,230.23106,1,1,1,277.595,229.13044,1,1,1,1,1,334290,,0,3669,3679,1,334220,,0,3663,3679,1,3,FALSE,1,0,1,1.877748967,1.242678577,0.15038651,0.08618863,3669,334290,0.48517944,3.3488,470,3269511,45.9,57.1,69.6,81.6,0.148668865,53.1354717,550918983,794802448,-10.4484013,-11.6248,-12.8114,67.1667,66.2949,21.7191,2150.785945,21900.17689,132.031,157.7016,358.6071,120.7548,7.114752032,1.278044912,1.4164,823.2489,372.7859,518.2862,9.487829521,7.091324913,6.6007318,721.926,587.1565,667.2427,159.0166849,13.8122938,16.49170178,939.4311,925.4684,908.0994,-0.114451219,-0.240754354,-0.155991149,-0.145015101,-0.143763081,-0.319739613,-0.453764225,-0.340557146,-0.155991149,-0.145015101,-0.143763081,-0.294518967,-0.245479612,-0.279912497,-0.121801407,-0.385343823,-0.162580358
1266867020,30/01/2002,30/01/2002,,"[-316, -64, -40, 5]",618.637,Beazer Homes USA Inc,Crossmann Communities Inc,29755,29029,46,46,253,253,100,100,100,TRUE,601.93,388.9216,1,1,1,350.481,280.37,1,1,1,1,1,236117,,0,1531,1521,1,236210,,0,1531,1521,1,4,FALSE,1,0,0,0.798331411,1.872425979,0.13210434,0.1546952,1531,236117,0.48517944,3.3488,,,,,,,0.00645009,,,,26.57130836,24.97,19.5339,733.0696,982.9857,982.1199,1681.647636,3366.009089,1182.288,117.0597,35.0132,608.1208,0.960754073,0.827345051,0.92,44.5013,61.905,90.8901,1.010078,0.796243804,0.50226699,1.6311,4.0763,12.3922,0.00E+00,0.00E+00,0.00E+00,135.2274,135.2238,453.6884,-0.042940647,-0.027674514,0.183992434,0.491363468,0.240010947,0.166312946,0.354948995,0.199642575,0.183992434,0.491363468,0.240010947,0.129062146,0.300667683,0.160821288,0.042443067,0.373026663,0.101129621
1272286020,20/02/2002,20/02/2002,,"[-316, -64, -40, 5]",393.302,Legato Systems Inc,OTG Software Inc,60969,132702,46,46,253,253,100,100,100,TRUE,1450.876,935.21814,1,1,1,394.223,260.5894,1,1,1,1,1,334611,,0,7372,7370,1,334611,,0,7372,7370,1,4,FALSE,1,0,0,0.808445277,8.06368515,0.00345896,0.03477236,7372,334611,0.48517944,3.3488,189,290470,34.1,50.1,68.5,84.1,0.052821828,48.93355593,,,1.778170333,-3.7599,2.8965,342.0919,155.5504,490.5085,198.9939425,853.174951,76.797,11.8189,34.4038,16.5403,3.377573418,1.452933403,1.282,684.5334,551.4276,433.9611,10.38232232,13.36782049,6.8096029,755.7951,856.7362,670.525,44.411157,15.13569979,20.78716605,919.7857,975.4408,926.2512,0.052328266,0.191122577,-0.322234873,0.170788227,-0.199352919,-0.304981738,-0.044787558,-0.249208086,-0.322234873,0.170788227,-0.199352919,-0.517488733,-0.082558969,-0.421617892,-0.32279676,0.148528082,-0.211465492
1285448020,05/04/2002,05/04/2002,,"[-316, -64, -40, 5]",82.654,Divine Inc,Viant Corp,137572,121481,46,46,253,253,100,100,100,TRUE,315.43,270.83852,1,0.9464,1,72.516,78.07728,1,1,1,1,1,334611,,0,7372,7389,1,541519,,0,7379,7389,1,3,FALSE,1,0,0,0.310127066,2.179699167,-0.243948,-0.26074627,7372,334611,0.48517944,3.3488,189,290470,34.1,50.1,68.5,84.1,0.052821828,48.93355593,,,1.778170333,-3.7599,2.8965,342.0919,155.5504,490.5085,198.9939425,853.174951,76.797,11.8189,34.4038,16.5403,3.377573418,1.452933403,1.282,684.5334,551.4276,433.9611,10.38232232,13.36782049,6.8096029,755.7951,856.7362,670.525,44.411157,15.13569979,20.78716605,919.7857,975.4408,926.2512,0.030655033,0.310372095,-0.617115826,0.189499977,-0.588494456,-0.273801404,0.244776773,-0.25421285,-0.617115826,0.189499977,-0.588494456,-0.590249447,0.30111648,-0.560617507,-0.419607266,0.318657198,-0.392900679
1292394020,02/05/2002,18/02/2002,18/02/2002,"[-316, -64, -40, 5]",78.677,MeriStar Hotels & Resorts Inc,Interstate Hotels Corp,113439,121474,46,46,253,238,100,100,100,TRUE,31.61,28.63322,1,1,1,9.856,11.462,1,1,1,1,1,721110,,0,7011,7011,1,721110,,0,7011,7011,1,4,FALSE,0,1,1,0.20062663,0.774603544,0.07400684,0.00507965,7011,721110,0.48517944,3.3488,46295,89357109,22.4,28.8,36.3,43.8,0.043712847,18.78421184,,,14.61608193,10.1167,7.0685,793.5609,849.9859,692.0726,3316.926933,8583.954677,998.532,189.0928,192.1006,297.5019,2.26539447,2.366548618,2.17,546.157,751.9165,574.1843,10.62882247,12.60203054,12.08753039,759.0406,845.3404,798.1759,0.00E+00,0.00E+00,0.00E+00,322.821,322.821,600.0814,-0.045604844,-0.276839744,0.374321128,0.584769693,0.446678041,-0.283696277,0.353121332,-0.150967996,0.374321128,0.584769693,0.446678041,0.04037385,0.420590938,0.135659973,0.262735301,0.625183514,0.358135059
1301973020,12/06/2002,12/06/2002,,"[-316, -64, -40, 5]",3537.867,Univision Communications Inc,Hispanic Broadcasting Corp,63669,30534,46,46,253,253,100,100,100,TRUE,9376.943,8975.4467,1,0.6717,1,2947.099,3093.7035,1,0.7384,1,1,1,515120,,0,4833,4833,1,515111,,0,4832,4833,1,3,FALSE,1,0,0,6.883508701,7.379291245,0.09874716,0.06587998,4833,515120,0.48517944,3.3488,1958,32986586,50.2,60.9,76,87.6,0.040257087,,,,10.88797463,15.2108,13.0514,687.8571,952.4393,878.8526,1957.628148,6552.089003,1325.788,131.1953,131.4387,514.7918,3.944789764,3.464744773,3.5428,770.8041,825.0171,856.3752,12.34313848,11.17067356,9.63631689,791.4949,778.4054,786.5072,0.00E+00,0.00E+00,0.00E+00,36.9527,36.9527,365.0048,0.043685332,0.107008772,-0.15877319,0.071184782,-0.111924846,-0.117203266,0.181262445,-0.058448061,-0.15877319,0.071184782,-0.111924846,-0.097374775,0.183204829,-0.041227349,-0.129532772,0.12164912,-0.079246017
1311228020,15/07/2002,15/07/2002,,"[-316, -64, -40, 5]",59515.024,Pfizer Inc,Pharmacia Corp,8530,7536,46,46,253,253,100,100,100,TRUE,225121.877,246200.9232,1,1,1,51698.899,58373.04195,1,1,1,1,1,325412,,0,2834,2834,1,325412,,0,2834,2834,1,4,FALSE,1,1,1,3.11405932,20.48771933,0.30263326,0.14800912,2834,325412,0.48517944,3.3488,731,84611875,34.9,53.1,77.4,89.8,0.060051262,66.92448315,11624876774,19193409557,29.88025588,7.789,10.0562,927.7279,693.0555,763.3934,9016.767905,34871.95047,900.608,435.3488,454.9194,265.3416,15.68614683,1.350088171,2.2889,940.5995,517.8291,623.046,8.033313905,6.009465823,5.46050283,660.7403,401.3076,436.0559,1487.425191,12.65782182,21.5290148,975.1371,944.0653,966.4034,0.049638267,0.210878709,-0.233942074,0.043916303,-0.163988828,-0.217289304,0.118170529,-0.133884994,-0.233942074,0.043916303,-0.163988828,-0.233639629,0.056888553,-0.160851946,-0.193706527,-0.027597197,-0.151717878
1344269020,11/11/2002,11/11/2002,,"[-316, -64, -40, 5]",55.888,Hyseq Pharmaceuticals Inc,Variagenics Inc,65243,137883,46,46,253,253,100,100,100,TRUE,35.706,45.99,1,1,1,17.834,26.8844256,1,1,1,1,1,325412,,0,2834,2830,1,325412,,0,2835,2830,1,3,FALSE,0,0,1,1.743364607,0.554209898,-0.73170609,-0.30444728,2834,325412,0.48517944,3.3488,731,84611875,34.9,53.1,77.4,89.8,0.060051262,66.92448315,11624876774,19193409557,29.88025588,7.789,10.0562,927.7279,693.0555,763.3934,9016.767905,34871.95047,900.608,435.3488,454.9194,265.3416,15.68614683,1.350088171,2.2889,940.5995,517.8291,623.046,8.033313905,6.009465823,5.46050283,660.7403,401.3076,436.0559,1487.425191,12.65782182,21.5290148,975.1371,944.0653,966.4034,-0.130392969,-0.46480404,-0.242722114,0.332477535,-0.153658994,-0.174686168,0.285383165,-0.099704561,-0.242722114,0.332477535,-0.153658994,-0.33336726,0.66086786,-0.204971228,-0.296337127,0.557142795,-0.181077273
1350749020,16/12/2002,27/11/2002,27/11/2002,"[-316, -64, -40, 5]",75.662,K2 Inc,Rawlings Sporting Goods Co,1677,30420,46,46,253,252,100,100,100,TRUE,177.417,153.19906,1,1,1,44.488,42.38636,1,1,1,1,1,339920,,0,3949,3949,1,339920,,0,3949,3949,1,4,FALSE,0,1,1,0.197460879,3.438580118,0.0842893,0.10220727,3949,339920,0.48517944,3.3488,2157,6737525,23.9,32.1,46.2,61.8,0.079590573,33.74720458,1879008345,4466572286,34.49905332,6.6271,4.4352,820.5319,662.1292,524.5888,313.9455789,1697.428771,96.788,3.8541,14.2268,15.177,3.713394362,1.041522136,1.0457,678.6625,181.2015,285.6656,4.645982632,5.790882551,4.83077542,227.8717,279.9068,387.6257,20.00339116,3.51060438,0.97777492,815.6671,693.668,693.5659,0.03431792,0.085368924,0.236884118,0.40050779,0.258162803,-0.095305816,0.089104681,-0.071710005,0.236884118,0.40050779,0.258162803,-0.05476501,0.428892122,-0.000376339,-0.097285438,0.441137787,-0.037961845
1371309020,18/02/2003,18/02/2003,,"[-316, -64, -40, 5]",498.644,Andrew Corp,Allen Telecom Inc,1651,1281,46,46,253,253,100,100,100,TRUE,985.262,918.05688,1,1,1,391.866,215.96832,1,1,1,1,1,334220,,0,3663,3662,1,334220,,0,3663,3662,1,4,FALSE,1,0,0,0.25551003,3.523926593,0.09055805,0.06058138,3663,334220,11.259881,4.8572,934,14615653,44,55.3,68.6,80.3,0.148668865,58.40709612,6174671589,20990316741,3220.813074,10.6052,14.3,995.7394,552.1487,624.209,4864.951125,27510.14967,587.2795,204.514,380.0057,112.4391,1.542438722,1.057615731,1.417,444.8526,282.3382,460.9844,13.69957788,6.547732455,6.64253724,792.2934,532.4797,665.0917,11.11937081,11.96305302,9.457818005,907.9905,933.9216,917.8239,-0.044220839,-0.128393128,-0.137974526,0.31257829,-0.022919302,-0.16044788,-0.024785619,-0.121582736,-0.137974526,0.31257829,-0.022919302,-0.18192968,0.08753126,-0.105902373,-0.155319861,0.326270879,-0.037288903
1371666020,19/02/2003,19/02/2003,,"[-316, -64, -40, 5]",189.149,Gart Sports Co,Sports Authority Inc,66278,31022,46,46,253,253,100,100,100,TRUE,385.669,272.59076,1,1,1,247.561,207.77592,1,1,1,1,1,451110,,0,5941,5940,1,451110,,0,5941,5940,1,4,FALSE,0,0,0,1.533299781,1.757255597,0.10309303,0.1090597,5941,451110,11.259881,4.8572,22239,25007062,18.1,27.9,39.4,45.8,0.005887964,16.7528275,,,18.03437633,9.8772,10.1884,470.6706,499.4209,602.1036,847.8743704,6790.492033,178.264,25.2504,63.0763,56.7243,1.359379699,0.424284344,0.5691,328.0497,3.1185,25.0478,4.103006111,1.547307946,1.63823646,149.1001,121.3813,110.3839,7.34804537,0.069825651,0.00E+00,647.9709,329.9414,189.671,-0.023526833,0.043841108,-0.09126404,-0.04162309,-0.079526687,0.224848056,0.272080323,0.235038565,-0.09126404,-0.04162309,-0.079526687,0.159141617,-0.060195792,0.106807555,0.049374746,0.045250697,0.04901136
1372405020,24/02/2003,24/02/2003,,"[-316, -64, -40, 5]",5442.128,Devon Energy Corp,Ocean Energy Inc,14934,9549,46,46,253,253,100,100,100,TRUE,6714.705,7101.56158,1,1,1,3173.202,3187.30512,1,1,1,1,1,211111,,0,1311,1311,1,211111,,0,1311,1311,1,4,FALSE,0,0,0,0.607105737,4.421836066,0.09101942,0.26455258,1311,211111,11.259881,4.8572,,,,,,,0.043712847,74.32411319,1528047189,1.1767E+11,41.54446842,27.4519,36.9676,933.3063,909.6747,963.7631,10122.71628,70798.19453,1196.291,410.4785,583.5505,244.1999,3.049198742,1.223021589,2.8439,697.4523,392.6852,769.1091,62.91437456,10.98445046,55.10131532,965.2062,816.8577,965.5663,0.046933944,0.338561103,0.00E+00,404.0335,601.9387,45.3606,0.02532894,0.053978533,-0.007661899,0.002731561,-0.003451146,0.03536253,0.093159216,0.048136915,-0.007661899,0.002731561,-0.003451146,0.089337801,0.093088046,0.091158112,0.082412829,0.099527053,0.087688823
1372721020,25/02/2003,25/02/2003,,"[-316, -64, -40, 5]",79.972,Dendreon Corp,Corvas International Inc,136884,24881,46,46,253,253,100,100,100,TRUE,138.437,104.94862,1,1,1,38.319,39.42224,1,1,1,1,1,325412,,0,2834,2834,1,325412,,0,2834,2834,1,4,FALSE,0,0,0,0.604533591,1.02431869,-0.28633539,-0.24071178,2834,325412,11.259881,4.8572,731,84611875,34.9,53.1,77.4,89.8,0.060051262,71.86006249,13631691507,24704751102,16.63490744,1.671,14.4508,616.4802,130.8704,646.61,10086.25598,45902.1563,694.3075,358.4534,489.8629,147.1681,35.46820233,1.664425878,2.1703,981.2514,587.584,646.3388,8.546195019,8.435212692,5.85552378,667.6257,641.2645,610.1652,678.9350732,16.12380946,26.3056709,979.0842,972.005,977.9672,-0.089618485,-0.420979741,-0.005637566,0.414223311,0.040472804,-0.324049049,0.293549998,-0.264904728,-0.005637566,0.414223311,0.040472804,0.071734847,0.415069706,0.109533568,0.005405365,0.424522421,0.046861926
1384974020,09/04/2003,09/04/2003,,"[-316, -64, -40, 5]",77.916,Psychiatric Solutions Inc,Ramsay Youth Services Inc,22221,12077,38,42,213,232,100,100,100,TRUE,45.271,41.409,1,1,1,37.284,35.77035,1,1,1,1,1,622210,,0,8063,8063,1,622210,,0,8063,8063,1,4,FALSE,1,0,0,1.161111111,1.116446482,0.13264106,0.17232629,8063,622210,11.259881,4.8572,211,2410491,39.5,47.5,63,83.5,0.043712847,38.18334756,,,10.70983554,8.6453,10.2819,303.1311,486.2552,610.8747,1467.035649,7813.014784,335.088,92.5183,78.9318,235.1431,1.012744084,0.829072092,0.8505,146.0454,54.7453,64.5729,4.670935474,4.071934504,4.20229238,243.0948,188.7935,312.0289,4.525861895,0.093254092,0.00E+00,639.1998,338.7125,256.2032,-0.081617556,-0.30099904,0.425452924,0.169434363,0.385175209,0.020242955,0.292316666,,0.425452924,0.169434363,0.385175209,0.33324098,0.160101424,0.309966033,0.399585142,0.170893428,0.362694179
1388306020,24/04/2003,24/04/2003,,"[-316, -64, -40, 5]",166.324,ScanSoft Inc,SpeechWorks International Inc,61685,138345,46,46,253,253,100,100,100,TRUE,300.059,343.29003,1,1,1,84.057,75.1597,1,1,1,1,1,334611,,0,7372,7372,1,334611,,0,7372,7372,1,4,FALSE,0,0,0,0.68255022,5.259860111,0.14477695,-0.45303943,7372,334611,11.259881,4.8572,189,290470,34.1,50.1,68.5,84.1,0.052821828,61.80299448,,,7.362297378,5.5687,5.1832,300.1477,303.2651,244.0614,323.1235122,3896.86968,87.065,13.5941,88.2543,19.1425,1.792635155,1.275182667,1.2832,491.9554,431.1739,418.803,7.408242915,8.320876713,5.721373015,630.8813,621.5894,585.7086,25.00942137,14.54755201,18.52995003,940.9188,949.1534,954.5694,-0.08255467,-0.057696556,-0.123758935,0.694736912,8.89E-05,-0.074654574,0.582813887,0.009139868,-0.123758935,0.694736912,8.89E-05,-0.020276769,0.521333294,0.063111114,-0.10139515,0.658352652,0.007437765
1390964020,05/05/2003,05/05/2003,,"[-316, -64, -40, 5]",340.31,Zoran Corp,Oak Technology Inc,61737,31530,46,46,253,253,100,100,100,TRUE,362.222,295.0332,1,1,1,224.741,181.3565,1,1,1,1,1,334413,,0,3674,3670,1,334413,,0,3674,3670,1,4,FALSE,0,1,0,0.583117372,1.756244085,,-0.03426231,3674,334413,11.259881,4.8572,904,44818228,60.3,66.7,80.1,90.8,0.085998153,67.12102189,45889082121,25217294312,20.55292314,17.3328,17.3088,714.9735,677.5405,742.4269,2282.709946,9157.650729,579.331,103.0655,164.9358,100.419,2.321692096,1.91707425,1.862,555.7695,641.5159,561.7816,18.23686519,29.5371534,13.27867277,843.4364,928.4715,814.3395,27.23121,13.76895511,17.7750661,944.6807,941.8441,950.833,-0.060141048,-0.185103905,0.20501141,0.604592969,0.282398803,-0.026090673,0.208698714,0.014865297,0.20501141,0.604592969,0.282398803,0.167761116,0.331723535,0.204376195,0.156684119,0.445727769,0.214994631
1400224020,02/06/2003,02/06/2003,,"[-316, -64, -40, 5]",1776.317,PeopleSoft Inc,JD Edwards & Co,25944,65466,46,46,253,253,100,100,100,TRUE,5277.453,5352.0777,1,1,1,1577.724,1436.34205,1,1,1,1,1,334611,,0,7372,7370,1,511210,,0,7372,7370,1,4,FALSE,1,0,1,0.734471894,12.11192437,0.12788799,0.08020843,7372,334611,11.259881,4.8572,189,290470,34.1,50.1,68.5,84.1,0.052821828,61.80299448,,,7.362297378,5.5687,5.1832,300.1477,303.2651,244.0614,323.1235122,3896.86968,87.065,13.5941,88.2543,19.1425,1.792635155,1.275182667,1.2832,491.9554,431.1739,418.803,7.408242915,8.320876713,5.721373015,630.8813,621.5894,585.7086,25.00942137,14.54755201,18.52995003,940.9188,949.1534,954.5694,0.043295161,0.419986446,-0.06413627,-0.156753474,-0.070874253,0.101176045,0.021583997,0.090009695,-0.06413627,-0.156753474,-0.070874253,0.03718788,-0.07448191,0.023530411,0.000259297,-0.095285234,-0.009055327
